arm,family,pair,workload,ops,periodic_ops,combos,solver,objective,all_ops,misses,wall_s,cpsat_status,cpsat_gap,prec_viol,overlap_viol,inf_dur_assign,error
s10port,vint_intro,cg,networks_vint_intro_cg,10,8,2,cpsat:warmbest,100.588,100.588,0,0.311,OPTIMAL,0.0,0,0,0,
s10port,vint_intro,cg,networks_vint_intro_cg,10,8,2,decomposed,119.517,119.517,0,0.0,,,0,0,0,
s10port,vint_intro,cg,networks_vint_intro_cg,10,8,2,greedy,119.517,119.517,0,0.0,,,0,0,0,
s10port,vint_intro,cg,networks_vint_intro_cg,10,8,2,greedy_periodic,119.517,119.517,0,0.0,,,0,0,0,
s10port,vint_intro,cg,networks_vint_intro_cg,10,8,2,greedy_reserved,119.517,119.517,0,0.0,,,0,0,0,
s10port,vint_intro,cg,networks_vint_intro_cg,10,8,2,heft,100.588,100.588,0,0.001,,,0,0,0,
s10port,vint_intro,cg,networks_vint_intro_cg,10,8,2,heft_edf,100.588,100.588,0,0.001,,,0,0,0,
s10port,vint_intro,cg,networks_vint_intro_cg,10,8,2,pso,100.588,100.588,0,0.037,,,0,0,0,
s10port,vint_intro,cg,networks_vint_intro_cg,10,8,2,sa,100.588,100.588,0,0.08,,,0,0,0,
s10port,vint_intro,dc,networks_vint_intro_dc,10,8,2,best-of-fast,52.039,52.039,0,0.002,,,0,0,0,
s10port,vint_intro,dc,networks_vint_intro_dc,10,8,2,cpsat,52.039,52.039,0,0.308,OPTIMAL,0.0,0,0,0,
s10port,vint_intro,dc,networks_vint_intro_dc,10,8,2,cpsat:warm,52.039,52.039,0,0.314,OPTIMAL,0.0,0,0,0,
s10port,vint_intro,dc,networks_vint_intro_dc,10,8,2,cpsat:warmbest,52.039,52.039,0,0.293,OPTIMAL,0.0,0,0,0,
s10port,vint_intro,dc,networks_vint_intro_dc,10,8,2,decomposed,60.143,60.143,0,0.0,,,0,0,0,
s10port,vint_intro,dc,networks_vint_intro_dc,10,8,2,greedy,60.143,60.143,0,0.0,,,0,0,0,
s10port,vint_intro,dc,networks_vint_intro_dc,10,8,2,greedy_periodic,60.143,60.143,0,0.0,,,0,0,0,
s10port,vint_intro,dc,networks_vint_intro_dc,10,8,2,greedy_reserved,60.143,60.143,0,0.0,,,0,0,0,
s10port,vint_intro,dc,networks_vint_intro_dc,10,8,2,heft,52.039,52.039,0,0.001,,,0,0,0,
s10port,vint_intro,dc,networks_vint_intro_dc,10,8,2,heft_edf,52.039,52.039,0,0.001,,,0,0,0,
s10port,vint_intro,dc,networks_vint_intro_dc,10,8,2,pso,52.039,52.039,0,0.039,,,0,0,0,
s10port,vint_intro,dc,networks_vint_intro_dc,10,8,2,sa,52.039,52.039,0,0.096,,,0,0,0,
s10port,vint_intro_quad,?,networks_vint_intro_quad,10,8,4,best-of-fast,30.638,30.638,0,0.002,,,0,0,0,
s10port,vint_intro_quad,?,networks_vint_intro_quad,10,8,4,cpsat,30.638,30.638,0,0.336,OPTIMAL,0.0,0,0,0,
s10port,vint_intro_quad,?,networks_vint_intro_quad,10,8,4,cpsat:warm,30.638,30.638,0,0.311,OPTIMAL,0.0,0,0,0,
s10port,vint_intro_quad,?,networks_vint_intro_quad,10,8,4,cpsat:warmbest,30.638,30.638,0,0.297,OPTIMAL,0.0,0,0,0,
s10port,vint_intro_quad,?,networks_vint_intro_quad,10,8,4,decomposed,30.638,30.638,0,0.0,,,0,0,0,
s10port,vint_intro_quad,?,networks_vint_intro_quad,10,8,4,greedy,30.638,30.638,0,0.0,,,0,0,0,
s10port,vint_intro_quad,?,networks_vint_intro_quad,10,8,4,greedy_periodic,30.638,30.638,0,0.0,,,0,0,0,
s10port,vint_intro_quad,?,networks_vint_intro_quad,10,8,4,greedy_reserved,30.638,30.638,0,0.0,,,0,0,0,
s10port,vint_intro_quad,?,networks_vint_intro_quad,10,8,4,heft,30.638,30.638,0,0.001,,,0,0,0,
s10port,vint_intro_quad,?,networks_vint_intro_quad,10,8,4,heft_edf,30.638,30.638,0,0.001,,,0,0,0,
s10port,vint_intro_quad,?,networks_vint_intro_quad,10,8,4,pso,30.638,30.638,0,0.037,,,0,0,0,
s10port,vint_intro_quad,?,networks_vint_intro_quad,10,8,4,sa,30.638,30.638,0,0.131,,,0,0,0,
s10port,vint_multi,cg,networks_vint_multi_cg,14,12,2,best-of-fast,100.588,100.588,0,0.003,,,0,0,0,
s10port,vint_multi,cg,networks_vint_multi_cg,14,12,2,cpsat,100.588,100.588,0,0.335,OPTIMAL,0.0,0,0,0,
s10port,vint_multi,cg,networks_vint_multi_cg,14,12,2,cpsat:warm,100.588,100.588,0,0.314,OPTIMAL,0.0,0,0,0,
s10port,vint_multi,cg,networks_vint_multi_cg,14,12,2,cpsat:warmbest,100.588,100.588,0,0.307,OPTIMAL,0.0,0,0,0,
s10port,vint_multi,cg,networks_vint_multi_cg,14,12,2,decomposed,141.85,141.85,0,0.0,,,0,0,0,
s10port,vint_multi,cg,networks_vint_multi_cg,14,12,2,greedy,141.85,141.85,0,0.0,,,0,0,0,
s10port,vint_multi,cg,networks_vint_multi_cg,14,12,2,greedy_periodic,141.85,141.85,0,0.0,,,0,0,0,
s10port,vint_multi,cg,networks_vint_multi_cg,14,12,2,greedy_reserved,119.388,119.388,0,0.0,,,0,0,0,
s10port,vint_multi,cg,networks_vint_multi_cg,14,12,2,heft,100.588,100.588,0,0.001,,,0,0,0,
s10port,vint_multi,cg,networks_vint_multi_cg,14,12,2,heft_edf,100.588,100.588,0,0.002,,,0,0,0,
s10port,vint_multi,cg,networks_vint_multi_cg,14,12,2,pso,100.588,100.588,0,0.034,,,0,0,0,
s10port,vint_multi,cg,networks_vint_multi_cg,14,12,2,sa,100.588,100.588,0,0.092,,,0,0,0,
s10port,vint_multi,dc,networks_vint_multi_dc,14,12,2,best-of-fast,52.039,52.039,0,0.001,,,0,0,0,
s10port,vint_multi,dc,networks_vint_multi_dc,14,12,2,cpsat,52.039,52.039,0,0.319,OPTIMAL,0.0,0,0,0,
s10port,vint_multi,dc,networks_vint_multi_dc,14,12,2,cpsat:warm,52.039,52.039,0,0.313,OPTIMAL,0.0,0,0,0,
s10port,vint_multi,dc,networks_vint_multi_dc,14,12,2,cpsat:warmbest,52.039,52.039,0,0.31,OPTIMAL,0.0,0,0,0,
s10port,vint_multi,dc,networks_vint_multi_dc,14,12,2,decomposed,87.737,87.737,0,0.0,,,0,0,0,
s10port,vint_multi,dc,networks_vint_multi_dc,14,12,2,greedy,87.737,87.737,0,0.0,,,0,0,0,
s10port,vint_multi,dc,networks_vint_multi_dc,14,12,2,greedy_periodic,87.737,87.737,0,0.0,,,0,0,0,
s10port,vint_multi,dc,networks_vint_multi_dc,14,12,2,greedy_reserved,87.737,87.737,0,0.0,,,0,0,0,
s10port,vint_multi,dc,networks_vint_multi_dc,14,12,2,heft,52.039,52.039,0,0.0,,,0,0,0,
s10port,vint_multi,dc,networks_vint_multi_dc,14,12,2,heft_edf,52.039,52.039,0,0.001,,,0,0,0,
s10port,vint_multi,dc,networks_vint_multi_dc,14,12,2,pso,52.039,52.039,0,0.05,,,0,0,0,
s10port,vint_multi,dc,networks_vint_multi_dc,14,12,2,sa,52.039,52.039,0,0.079,,,0,0,0,
s10port,vint_multi_quad,?,networks_vint_multi_quad,14,12,4,best-of-fast,30.638,67.744,0,0.005,,,0,0,0,
s10port,vint_multi_quad,?,networks_vint_multi_quad,14,12,4,cpsat,30.638,69.693,0,0.32,OPTIMAL,0.0,0,0,0,
s10port,vint_multi_quad,?,networks_vint_multi_quad,14,12,4,cpsat:warm,30.638,67.744,0,0.313,OPTIMAL,0.0,0,0,0,
s10port,vint_multi_quad,?,networks_vint_multi_quad,14,12,4,cpsat:warmbest,30.638,67.744,0,0.299,OPTIMAL,0.0,0,0,0,
s10port,vint_multi_quad,?,networks_vint_multi_quad,14,12,4,decomposed,31.476,67.744,0,0.001,,,0,0,0,
s10port,vint_multi_quad,?,networks_vint_multi_quad,14,12,4,greedy,31.476,67.744,0,0.001,,,0,0,0,
s10port,vint_multi_quad,?,networks_vint_multi_quad,14,12,4,greedy_periodic,30.638,67.744,0,0.001,,,0,0,0,
s10port,vint_multi_quad,?,networks_vint_multi_quad,14,12,4,greedy_reserved,30.638,68.358,0,0.001,,,0,0,0,
s10port,vint_multi_quad,?,networks_vint_multi_quad,14,12,4,heft,30.638,67.744,0,0.0,,,0,0,0,
s10port,vint_multi_quad,?,networks_vint_multi_quad,14,12,4,heft_edf,30.638,67.744,0,0.001,,,0,0,0,
s10port,vint_multi_quad,?,networks_vint_multi_quad,14,12,4,pso,30.638,67.744,0,0.033,,,0,0,0,
s10port,vint_multi_quad,?,networks_vint_multi_quad,14,12,4,sa,30.638,67.744,0,0.089,,,0,0,0,
