source,seed,cruise_speed,sim_dt,decimation,control_dt_ms,sched_latency_ms,percep_latency_ms,percep_delay_steps,percep_hold_ms,percep_refresh,walk_speed,hold_steps,eff_cmd_hz,moment_scale,gust,motor_tau,pipeline_zoh,gates_passed,steps,K,outcome,crash_type,regime,success
hil_ablation,1001,1.6,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,771,4,crash,clip,envelope (figure source),0
hil_ablation,1002,1.6,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,2,485,4,crash,clip,envelope (figure source),0
hil_ablation,1003,1.6,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,2,501,4,crash,clip,envelope (figure source),0
hil_ablation,1004,1.6,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,510,4,crash,clip,envelope (figure source),0
hil_ablation,1005,1.6,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,332,4,crash,clip,envelope (figure source),0
hil_ablation,1006,1.6,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,835,4,crash,clip,envelope (figure source),0
hil_ablation,1007,1.6,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,368,4,crash,clip,envelope (figure source),0
hil_ablation,1008,1.6,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,2,538,4,crash,clip,envelope (figure source),0
hil_ablation,1009,1.6,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,191,4,crash,clip,envelope (figure source),0
hil_ablation,1010,1.6,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,652,4,crash,clip,envelope (figure source),0
hil_ablation,1011,1.6,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,227,4,crash,clip,envelope (figure source),0
hil_ablation,1000,1.6,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,339,4,crash,clip,envelope (figure source),0
hil_ablation,1001,1.6,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,219,4,crash,clip,envelope (figure source),0
hil_ablation,1002,1.6,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,245,4,crash,clip,envelope (figure source),0
hil_ablation,1003,1.6,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,370,4,crash,clip,envelope (figure source),0
hil_ablation,1004,1.6,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,529,4,crash,clip,envelope (figure source),0
hil_ablation,1005,1.6,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,319,4,crash,clip,envelope (figure source),0
hil_ablation,1006,1.6,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,399,4,crash,clip,envelope (figure source),0
hil_ablation,1007,1.6,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,387,4,crash,clip,envelope (figure source),0
hil_ablation,1008,1.6,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,598,4,crash,clip,envelope (figure source),0
hil_ablation,1009,1.6,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,454,4,crash,clip,envelope (figure source),0
hil_ablation,1010,1.6,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,408,4,crash,clip,envelope (figure source),0
hil_ablation,1011,1.6,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,251,4,crash,clip,envelope (figure source),0
hil_ablation,1000,1.8,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,2,493,4,crash,clip,envelope (figure source),0
hil_ablation,1001,1.8,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,3,729,4,crash,clip,envelope (figure source),0
hil_ablation,1002,1.8,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,1,294,4,crash,clip,envelope (figure source),0
hil_ablation,1003,1.8,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,0,182,4,crash,clip,envelope (figure source),0
hil_ablation,1004,1.8,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,4,848,4,success,,envelope (figure source),1
hil_ablation,1005,1.8,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,1,278,4,crash,clip,envelope (figure source),0
hil_ablation,1006,1.8,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,4,834,4,success,,envelope (figure source),1
hil_ablation,1007,1.8,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,3,718,4,crash,clip,envelope (figure source),0
hil_ablation,1008,1.8,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,4,790,4,success,,envelope (figure source),1
hil_ablation,1009,1.8,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,1,233,4,crash,clip,envelope (figure source),0
hil_ablation,1010,1.8,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,1,1384,4,crash,clip,envelope (figure source),0
hil_ablation,1011,1.8,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,2,507,4,crash,clip,envelope (figure source),0
hil_ablation,1000,1.8,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,2,494,4,crash,clip,envelope (figure source),0
hil_ablation,1001,1.8,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,2,512,4,crash,clip,envelope (figure source),0
hil_ablation,1002,1.8,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,1,318,4,crash,clip,envelope (figure source),0
hil_ablation,1003,1.8,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,1,330,4,crash,clip,envelope (figure source),0
hil_ablation,1004,1.8,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,2,513,4,crash,clip,envelope (figure source),0
hil_ablation,1005,1.8,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,4,808,4,success,,envelope (figure source),1
hil_ablation,1006,1.8,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,4,832,4,success,,envelope (figure source),1
hil_ablation,1007,1.8,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,4,816,4,success,,envelope (figure source),1
hil_ablation,1008,1.8,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,1,315,4,crash,clip,envelope (figure source),0
hil_ablation,1009,1.8,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,4,784,4,success,,envelope (figure source),1
hil_ablation,1010,1.8,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,4,800,4,success,,envelope (figure source),1
hil_ablation,1011,1.8,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,1,302,4,crash,clip,envelope (figure source),0
hil_ablation,1000,1.8,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,3,705,4,crash,clip,envelope (figure source),0
hil_ablation,1001,1.8,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,0,199,4,crash,clip,envelope (figure source),0
hil_ablation,1002,1.8,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,2,555,4,crash,clip,envelope (figure source),0
hil_ablation,1003,1.8,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,219,4,crash,clip,envelope (figure source),0
hil_ablation,1004,1.8,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,4,890,4,success,,envelope (figure source),1
hil_ablation,1005,1.8,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,691,4,crash,clip,envelope (figure source),0
hil_ablation,1006,1.8,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,2,459,4,crash,clip,envelope (figure source),0
hil_ablation,1007,1.8,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,4,877,4,success,,envelope (figure source),1
hil_ablation,1008,1.8,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,3,683,4,crash,clip,envelope (figure source),0
hil_ablation,1009,1.8,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,2,529,4,crash,clip,envelope (figure source),0
hil_ablation,1010,1.8,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,311,4,crash,clip,envelope (figure source),0
hil_ablation,1011,1.8,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,322,4,crash,clip,envelope (figure source),0
hil_ablation,1000,1.8,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,291,4,crash,clip,envelope (figure source),0
hil_ablation,1001,1.8,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,0,253,4,crash,clip,envelope (figure source),0
hil_ablation,1002,1.8,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,0,597,4,crash,clip,envelope (figure source),0
hil_ablation,1003,1.8,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,554,4,crash,clip,envelope (figure source),0
hil_ablation,1004,1.8,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,559,4,crash,clip,envelope (figure source),0
hil_ablation,1005,1.8,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,215,4,crash,clip,envelope (figure source),0
hil_ablation,1006,1.8,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,0,602,4,crash,clip,envelope (figure source),0
hil_ablation,1007,1.8,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,576,4,crash,clip,envelope (figure source),0
hil_ablation,1008,1.8,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,0,299,4,crash,clip,envelope (figure source),0
hil_ablation,1009,1.8,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,182,4,crash,clip,envelope (figure source),0
hil_ablation,1010,1.8,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,336,4,crash,clip,envelope (figure source),0
hil_ablation,1011,1.8,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,437,4,crash,clip,envelope (figure source),0
hil_dense,1000,1.0,0.001,40,40.0,0.0,,,,,,1,25.0,0.02,,,,0,20,4,crash,,calibrated-gain grid,0
hil_dense,1001,1.0,0.001,40,40.0,0.0,,,,,,1,25.0,0.02,,,,0,23,4,crash,,calibrated-gain grid,0
hil_dense,1002,1.0,0.001,40,40.0,0.0,,,,,,1,25.0,0.02,,,,0,20,4,timeout,,calibrated-gain grid,0
hil_dense,1003,1.0,0.001,40,40.0,0.0,,,,,,1,25.0,0.02,,,,0,29,4,timeout,,calibrated-gain grid,0
hil_dense,1004,1.0,0.001,40,40.0,0.0,,,,,,1,25.0,0.02,,,,0,163,4,crash,,calibrated-gain grid,0
hil_dense,1005,1.0,0.001,40,40.0,0.0,,,,,,1,25.0,0.02,,,,0,20,4,timeout,,calibrated-gain grid,0
hil_dense,1006,1.0,0.001,40,40.0,0.0,,,,,,1,25.0,0.02,,,,0,24,4,timeout,,calibrated-gain grid,0
hil_dense,1007,1.0,0.001,40,40.0,0.0,,,,,,1,25.0,0.02,,,,0,21,4,timeout,,calibrated-gain grid,0
hil_dense,1000,1.0,0.001,30,30.0,0.0,,,,,,1,33.33,0.01502,,,,0,462,4,timeout,,calibrated-gain grid,0
hil_dense,1001,1.0,0.001,30,30.0,0.0,,,,,,1,33.33,0.01502,,,,0,462,4,timeout,,calibrated-gain grid,0
hil_dense,1002,1.0,0.001,30,30.0,0.0,,,,,,1,33.33,0.01502,,,,0,462,4,timeout,,calibrated-gain grid,0
hil_dense,1003,1.0,0.001,30,30.0,0.0,,,,,,1,33.33,0.01502,,,,0,462,4,timeout,,calibrated-gain grid,0
hil_dense,1004,1.0,0.001,30,30.0,0.0,,,,,,1,33.33,0.01502,,,,0,462,4,timeout,,calibrated-gain grid,0
hil_dense,1005,1.0,0.001,30,30.0,0.0,,,,,,1,33.33,0.01502,,,,0,462,4,timeout,,calibrated-gain grid,0
hil_dense,1006,1.0,0.001,30,30.0,0.0,,,,,,1,33.33,0.01502,,,,0,462,4,timeout,,calibrated-gain grid,0
hil_dense,1007,1.0,0.001,30,30.0,0.0,,,,,,1,33.33,0.01502,,,,0,462,4,timeout,,calibrated-gain grid,0
hil_dense,1000,1.0,0.001,20,20.0,0.0,,,,,,1,50.0,0.01,,,,3,690,4,crash,,calibrated-gain grid,0
hil_dense,1001,1.0,0.001,20,20.0,0.0,,,,,,1,50.0,0.01,,,,1,300,4,crash,,calibrated-gain grid,0
hil_dense,1002,1.0,0.001,20,20.0,0.0,,,,,,1,50.0,0.01,,,,1,591,4,crash,,calibrated-gain grid,0
hil_dense,1003,1.0,0.001,20,20.0,0.0,,,,,,1,50.0,0.01,,,,1,309,4,crash,,calibrated-gain grid,0
hil_dense,1004,1.0,0.001,20,20.0,0.0,,,,,,1,50.0,0.01,,,,1,371,4,crash,,calibrated-gain grid,0
hil_dense,1005,1.0,0.001,20,20.0,0.0,,,,,,1,50.0,0.01,,,,1,263,4,crash,,calibrated-gain grid,0
hil_dense,1006,1.0,0.001,20,20.0,0.0,,,,,,1,50.0,0.01,,,,1,336,4,crash,,calibrated-gain grid,0
hil_dense,1007,1.0,0.001,20,20.0,0.0,,,,,,1,50.0,0.01,,,,3,700,4,timeout,,calibrated-gain grid,0
hil_dense,1000,1.0,0.001,12,12.0,0.0,,,,,,1,83.33,0.006,,,,3,1134,4,timeout,,calibrated-gain grid,0
hil_dense,1001,1.0,0.001,12,12.0,0.0,,,,,,1,83.33,0.006,,,,1,434,4,crash,,calibrated-gain grid,0
hil_dense,1002,1.0,0.001,12,12.0,0.0,,,,,,1,83.33,0.006,,,,2,1134,4,timeout,,calibrated-gain grid,0
hil_dense,1003,1.0,0.001,12,12.0,0.0,,,,,,1,83.33,0.006,,,,3,1134,4,timeout,,calibrated-gain grid,0
hil_dense,1004,1.0,0.001,12,12.0,0.0,,,,,,1,83.33,0.006,,,,3,1134,4,timeout,,calibrated-gain grid,0
hil_dense,1005,1.0,0.001,12,12.0,0.0,,,,,,1,83.33,0.006,,,,3,1090,4,crash,,calibrated-gain grid,0
hil_dense,1006,1.0,0.001,12,12.0,0.0,,,,,,1,83.33,0.006,,,,2,852,4,crash,,calibrated-gain grid,0
hil_dense,1007,1.0,0.001,12,12.0,0.0,,,,,,1,83.33,0.006,,,,3,1134,4,timeout,,calibrated-gain grid,0
hil_dense,1000,1.0,0.001,10,10.0,0.0,,,,,,1,100.0,0.005,,,,3,1400,4,timeout,,calibrated-gain grid,0
hil_dense,1001,1.0,0.001,10,10.0,0.0,,,,,,1,100.0,0.005,,,,2,1400,4,timeout,,calibrated-gain grid,0
hil_dense,1002,1.0,0.001,10,10.0,0.0,,,,,,1,100.0,0.005,,,,3,1400,4,timeout,,calibrated-gain grid,0
hil_dense,1003,1.0,0.001,10,10.0,0.0,,,,,,1,100.0,0.005,,,,2,1157,4,crash,,calibrated-gain grid,0
hil_dense,1004,1.0,0.001,10,10.0,0.0,,,,,,1,100.0,0.005,,,,3,1400,4,timeout,,calibrated-gain grid,0
hil_dense,1005,1.0,0.001,10,10.0,0.0,,,,,,1,100.0,0.005,,,,2,712,4,crash,,calibrated-gain grid,0
hil_dense,1006,1.0,0.001,10,10.0,0.0,,,,,,1,100.0,0.005,,,,3,1400,4,timeout,,calibrated-gain grid,0
hil_dense,1007,1.0,0.001,10,10.0,0.0,,,,,,1,100.0,0.005,,,,2,731,4,crash,,calibrated-gain grid,0
hil_dense,1000,1.0,0.001,8,8.0,0.0,,,,,,1,125.0,0.004,,,,3,1391,4,crash,,calibrated-gain grid,0
hil_dense,1001,1.0,0.001,8,8.0,0.0,,,,,,1,125.0,0.004,,,,2,874,4,crash,,calibrated-gain grid,0
hil_dense,1002,1.0,0.001,8,8.0,0.0,,,,,,1,125.0,0.004,,,,3,1475,4,crash,,calibrated-gain grid,0
hil_dense,1003,1.0,0.001,8,8.0,0.0,,,,,,1,125.0,0.004,,,,2,929,4,crash,,calibrated-gain grid,0
hil_dense,1004,1.0,0.001,8,8.0,0.0,,,,,,1,125.0,0.004,,,,2,963,4,crash,,calibrated-gain grid,0
hil_dense,1005,1.0,0.001,8,8.0,0.0,,,,,,1,125.0,0.004,,,,2,957,4,crash,,calibrated-gain grid,0
hil_dense,1006,1.0,0.001,8,8.0,0.0,,,,,,1,125.0,0.004,,,,1,1293,4,crash,,calibrated-gain grid,0
hil_dense,1007,1.0,0.001,8,8.0,0.0,,,,,,1,125.0,0.004,,,,1,906,4,crash,,calibrated-gain grid,0
hil_pilot,1000,1.4,0.001,40,40.0,0.0,,,,,,1,25.0,0.02,,,,0,28,4,timeout,,calibrated-gain grid,0
hil_pilot,1001,1.4,0.001,40,40.0,0.0,,,,,,1,25.0,0.02,,,,0,57,4,timeout,,calibrated-gain grid,0
hil_pilot,1002,1.4,0.001,40,40.0,0.0,,,,,,1,25.0,0.02,,,,0,24,4,timeout,,calibrated-gain grid,0
hil_pilot,1003,1.4,0.001,40,40.0,0.0,,,,,,1,25.0,0.02,,,,0,20,4,crash,,calibrated-gain grid,0
hil_pilot,1004,1.4,0.001,40,40.0,0.0,,,,,,1,25.0,0.02,,,,0,21,4,timeout,,calibrated-gain grid,0
hil_pilot,1005,1.4,0.001,40,40.0,0.0,,,,,,1,25.0,0.02,,,,0,23,4,timeout,,calibrated-gain grid,0
hil_pilot,1000,1.4,0.001,30,30.0,0.0,,,,,,1,33.33,0.01502,,,,0,462,4,timeout,,calibrated-gain grid,0
hil_pilot,1001,1.4,0.001,30,30.0,0.0,,,,,,1,33.33,0.01502,,,,0,462,4,timeout,,calibrated-gain grid,0
hil_pilot,1002,1.4,0.001,30,30.0,0.0,,,,,,1,33.33,0.01502,,,,0,462,4,timeout,,calibrated-gain grid,0
hil_pilot,1003,1.4,0.001,30,30.0,0.0,,,,,,1,33.33,0.01502,,,,0,462,4,timeout,,calibrated-gain grid,0
hil_pilot,1004,1.4,0.001,30,30.0,0.0,,,,,,1,33.33,0.01502,,,,0,462,4,timeout,,calibrated-gain grid,0
hil_pilot,1005,1.4,0.001,30,30.0,0.0,,,,,,1,33.33,0.01502,,,,0,164,4,crash,,calibrated-gain grid,0
hil_pilot,1000,1.4,0.001,20,20.0,0.0,,,,,,1,50.0,0.01,,,,2,368,4,crash,,calibrated-gain grid,0
hil_pilot,1001,1.4,0.001,20,20.0,0.0,,,,,,1,50.0,0.01,,,,1,261,4,crash,,calibrated-gain grid,0
hil_pilot,1002,1.4,0.001,20,20.0,0.0,,,,,,1,50.0,0.01,,,,3,562,4,crash,,calibrated-gain grid,0
hil_pilot,1003,1.4,0.001,20,20.0,0.0,,,,,,1,50.0,0.01,,,,2,445,4,crash,,calibrated-gain grid,0
hil_pilot,1004,1.4,0.001,20,20.0,0.0,,,,,,1,50.0,0.01,,,,2,367,4,crash,,calibrated-gain grid,0
hil_pilot,1005,1.4,0.001,20,20.0,0.0,,,,,,1,50.0,0.01,,,,2,297,4,crash,,calibrated-gain grid,0
hil_pilot,1000,1.4,0.001,12,12.0,0.0,,,,,,1,83.33,0.006,,,,4,890,4,success,,calibrated-gain grid,1
hil_pilot,1001,1.4,0.001,12,12.0,0.0,,,,,,1,83.33,0.006,,,,2,427,4,crash,,calibrated-gain grid,0
hil_pilot,1002,1.4,0.001,12,12.0,0.0,,,,,,1,83.33,0.006,,,,1,289,4,crash,,calibrated-gain grid,0
hil_pilot,1003,1.4,0.001,12,12.0,0.0,,,,,,1,83.33,0.006,,,,0,145,4,crash,,calibrated-gain grid,0
hil_pilot,1004,1.4,0.001,12,12.0,0.0,,,,,,1,83.33,0.006,,,,1,441,4,crash,,calibrated-gain grid,0
hil_pilot,1005,1.4,0.001,12,12.0,0.0,,,,,,1,83.33,0.006,,,,1,823,4,crash,,calibrated-gain grid,0
hil_pilot,1000,1.4,0.001,10,10.0,0.0,,,,,,1,100.0,0.005,,,,4,1039,4,success,,calibrated-gain grid,1
hil_pilot,1001,1.4,0.001,10,10.0,0.0,,,,,,1,100.0,0.005,,,,4,1018,4,success,,calibrated-gain grid,1
hil_pilot,1002,1.4,0.001,10,10.0,0.0,,,,,,1,100.0,0.005,,,,4,1032,4,success,,calibrated-gain grid,1
hil_pilot,1003,1.4,0.001,10,10.0,0.0,,,,,,1,100.0,0.005,,,,4,1055,4,success,,calibrated-gain grid,1
hil_pilot,1004,1.4,0.001,10,10.0,0.0,,,,,,1,100.0,0.005,,,,2,707,4,crash,,calibrated-gain grid,0
hil_pilot,1005,1.4,0.001,10,10.0,0.0,,,,,,1,100.0,0.005,,,,1,402,4,crash,,calibrated-gain grid,0
hil_pilot,1000,1.4,0.001,8,8.0,0.0,,,,,,1,125.0,0.004,,,,4,1334,4,success,,calibrated-gain grid,1
hil_pilot,1001,1.4,0.001,8,8.0,0.0,,,,,,1,125.0,0.004,,,,2,665,4,crash,,calibrated-gain grid,0
hil_pilot,1002,1.4,0.001,8,8.0,0.0,,,,,,1,125.0,0.004,,,,4,1291,4,success,,calibrated-gain grid,1
hil_pilot,1003,1.4,0.001,8,8.0,0.0,,,,,,1,125.0,0.004,,,,2,875,4,crash,,calibrated-gain grid,0
hil_pilot,1004,1.4,0.001,8,8.0,0.0,,,,,,1,125.0,0.004,,,,1,583,4,crash,,calibrated-gain grid,0
hil_pilot,1005,1.4,0.001,8,8.0,0.0,,,,,,1,125.0,0.004,,,,2,1243,4,crash,,calibrated-gain grid,0
hil_pilot,1000,1.4,0.001,6,6.0,0.0,,,,,,1,166.67,0.003,,,,2,1041,4,crash,,calibrated-gain grid,0
hil_pilot,1001,1.4,0.001,6,6.0,0.0,,,,,,1,166.67,0.003,,,,3,1967,4,crash,,calibrated-gain grid,0
hil_pilot,1002,1.4,0.001,6,6.0,0.0,,,,,,1,166.67,0.003,,,,1,751,4,crash,,calibrated-gain grid,0
hil_pilot,1003,1.4,0.001,6,6.0,0.0,,,,,,1,166.67,0.003,,,,2,1188,4,crash,,calibrated-gain grid,0
hil_pilot,1004,1.4,0.001,6,6.0,0.0,,,,,,1,166.67,0.003,,,,4,1764,4,success,,calibrated-gain grid,1
hil_pilot,1005,1.4,0.001,6,6.0,0.0,,,,,,1,166.67,0.003,,,,1,1572,4,crash,,calibrated-gain grid,0
hil_pilot,1000,1.4,0.001,5,5.0,0.0,,,,,,1,200.0,0.0025,,,,2,1305,4,crash,,calibrated-gain grid,0
hil_pilot,1001,1.4,0.001,5,5.0,0.0,,,,,,1,200.0,0.0025,,,,2,1030,4,crash,,calibrated-gain grid,0
hil_pilot,1002,1.4,0.001,5,5.0,0.0,,,,,,1,200.0,0.0025,,,,4,2072,4,success,,calibrated-gain grid,1
hil_pilot,1003,1.4,0.001,5,5.0,0.0,,,,,,1,200.0,0.0025,,,,4,2114,4,success,,calibrated-gain grid,1
hil_pilot,1004,1.4,0.001,5,5.0,0.0,,,,,,1,200.0,0.0025,,,,1,865,4,crash,,calibrated-gain grid,0
hil_pilot,1005,1.4,0.001,5,5.0,0.0,,,,,,1,200.0,0.0025,,,,1,2856,4,timeout,,calibrated-gain grid,0
hil_smoke,1000,1.2,0.001,10,10.0,0.0,,,,,,1,100.0,0.005,,,,4,1204,4,success,,misc/verification,1
hil_smoke,1001,1.2,0.001,10,10.0,0.0,,,,,,1,100.0,0.005,,,,4,1174,4,success,,misc/verification,1
perc_crash_crossover,4000,1.0,0.01,1,10.0,0.0,0.0,0,22.0,3,0.1,1,100.0,0.0055,0.0,0.0,0,3,1400,4,timeout,,perc_freshness/safety (canonical; separate experiment),0
perc_crash_crossover,4001,1.0,0.01,1,10.0,0.0,0.0,0,22.0,3,0.1,1,100.0,0.0055,0.0,0.0,0,2,1400,4,timeout,,perc_freshness/safety (canonical; separate experiment),0
perc_crash_crossover,4002,1.0,0.01,1,10.0,0.0,0.0,0,22.0,3,0.1,1,100.0,0.0055,0.0,0.0,0,3,1400,4,timeout,,perc_freshness/safety (canonical; separate experiment),0
perc_crash_crossover,4003,1.0,0.01,1,10.0,0.0,0.0,0,22.0,3,0.1,1,100.0,0.0055,0.0,0.0,0,1,935,4,crash,clip,perc_freshness/safety (canonical; separate experiment),0
perc_crash_crossover,4004,1.0,0.01,1,10.0,0.0,0.0,0,22.0,3,0.1,1,100.0,0.0055,0.0,0.0,0,3,1400,4,timeout,,perc_freshness/safety (canonical; separate experiment),0
perc_crash_crossover,4005,1.0,0.01,1,10.0,0.0,0.0,0,22.0,3,0.1,1,100.0,0.0055,0.0,0.0,0,2,887,4,crash,clip,perc_freshness/safety (canonical; separate experiment),0
perc_crash_crossover,4006,1.0,0.01,1,10.0,0.0,0.0,0,22.0,3,0.1,1,100.0,0.0055,0.0,0.0,0,1,1271,4,crash,clip,perc_freshness/safety (canonical; separate experiment),0
perc_crash_crossover,4007,1.0,0.01,1,10.0,0.0,0.0,0,22.0,3,0.1,1,100.0,0.0055,0.0,0.0,0,3,1400,4,timeout,,perc_freshness/safety (canonical; separate experiment),0
perc_crash_fresh22,4000,1.0,0.01,1,10.0,0.0,0.0,0,22.0,3,0.1,1,100.0,0.0055,0.0,0.0,0,4,1401,4,success,,perc_freshness/safety (canonical; separate experiment),1
perc_crash_fresh22,4001,1.0,0.01,1,10.0,0.0,0.0,0,22.0,3,0.1,1,100.0,0.0055,0.0,0.0,0,2,761,4,crash,clip,perc_freshness/safety (canonical; separate experiment),0
